index,AÃ±o,Trimestre,Provincia,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,Latitud,Longitud
733,2016,2,MISIONES,6.233660566754793,7.964976216879448,29.239512823021972,-27.058215458325986,-54.96724865075839
734,2016,2,NEUQUEN,4.86640695565863,17.594175765043765,59.09828553366204,-38.49954335558701,-69.8742115743201
735,2016,2,RIO NEGRO,3.976616411905147,14.224291356155328,46.24011307812744,-39.89645026413934,-67.6105113380815
736,2016,2,SALTA,4.749378935322928,7.770812428027119,32.08172602508202,-24.248013631473587,-64.70250708135784
737,2016,2,SAN JUAN,3.4883718294284334,6.964997582946448,27.34078151409113,-31.31442612644254,-68.50334378949645
738,2016,2,SAN LUIS,3.501983369175627,2.7487304539676813,9.60373385160232,-32.98264595285886,-65.88683861327827
739,2016,2,SANTA CRUZ,3.5021150276004565,7.955357767523354,26.728911725319804,-48.863730255517886,-69.86373350526509
740,2016,2,SANTA FE,5.1385985309185065,16.489119309020037,52.43647725937112,-31.64634283294476,-61.04726054930406
741,2016,2,SANTIAGO DEL ESTERO,4.309815179590645,3.943453095409565,15.888925047306124,-27.784103764741893,-63.62189998971087
742,2016,2,TIERRA DEL FUEGO,3.478692463211772,20.081326844262296,67.71824288255286,-62.35015217161648,-59.53190998460846
743,2016,2,TUCUMAN,5.200979761760874,9.22451233434258,37.23568289338424,-26.998180477681764,-65.29453734502505
744,2016,1,BUENOS AIRES,4.9921684374839135,17.53507921643952,57.33590782254113,-35.633728326052875,-59.695392866402734
746,2016,1,CATAMARCA,4.203588449295134,6.606879526910472,25.910217981190534,-27.97273476331947,-66.12713970412685
747,2016,1,CHACO,5.991472683208309,7.524734075579937,28.07514644775236,-26.86207729911804,-60.15511735633289
748,2016,1,CHUBUT,3.3796639330714164,11.115931499378869,36.0927055378499,-44.077151734192086,-68.66765299463769
749,2016,1,CORDOBA,5.156801617049669,16.972666239608547,55.283092783740216,-31.846608244153405,-63.96214628932277
750,2016,1,CORRIENTES,5.37127911707625,7.940601449315725,30.080785004133052,-28.61578113415668,-57.97533573736128
751,2016,1,ENTRE RIOS,5.084574905605243,13.142540095674788,43.84596814466226,-31.925167566210387,-59.26302098168299
752,2016,1,FORMOSA,4.872333380420963,4.858053690123639,19.041878369434937,-25.09315954739276,-59.46860152020448
753,2016,1,JUJUY,3.7712213425983374,5.491800261988138,21.41001128856396,-23.523573011085336,-65.43805280478172
754,2016,1,LA PAMPA,3.04764203627926,19.101771424266836,57.84086865504526,-36.47714174789248,-64.4553406128059
755,2016,1,LA RIOJA,4.616973938050446,4.4969582015400285,16.83351837249417,-29.330863895517307,-67.13983451857555
756,2016,1,MENDOZA,3.5028689229788785,8.990567825336337,32.12333888801278,-33.368795530481485,-68.68534600457129
757,2016,1,MISIONES,6.000968717380309,7.751215322654614,28.36765259095629,-27.058215458325986,-54.96724865075839
758,2016,1,NEUQUEN,4.420493149015266,16.65921009321782,55.75393700425406,-38.49954335558701,-69.8742115743201
759,2016,1,RIO NEGRO,3.826659196828916,14.14929460475045,45.83512638708331,-39.89645026413934,-67.6105113380815
760,2016,1,SALTA,4.741858784571524,7.611315093107192,31.315545971153234,-24.248013631473587,-64.70250708135784
761,2016,1,SAN JUAN,3.485523490760477,6.982387580659241,27.330794110004312,-31.31442612644254,-68.50334378949645
762,2016,1,SAN LUIS,3.5029004392386534,2.752950183918377,9.586346282770212,-32.98264595285886,-65.88683861327827
763,2016,1,SANTA CRUZ,3.48315808971074,8.051419802811122,26.865862521449998,-48.863730255517886,-69.86373350526509
764,2016,1,SANTA FE,4.898136028952046,16.157804349232396,51.27734085407622,-31.64634283294476,-61.04726054930406
765,2016,1,SANTIAGO DEL ESTERO,4.174011564306923,4.032855070541266,16.205749206821952,-27.784103764741893,-63.62189998971087
766,2016,1,TIERRA DEL FUEGO,3.475082632716791,19.6541853628346,65.83304163135006,-62.35015217161648,-59.53190998460846
767,2016,1,TUCUMAN,5.004036640679885,9.127106142747772,36.72477136636591,-26.998180477681764,-65.29453734502505
768,2015,4,BUENOS AIRES,4.884148905856541,17.683348856285942,58.29182182733718,-35.633728326052875,-59.695392866402734
770,2015,4,CATAMARCA,4.124268369158702,6.643394374998431,26.23945178859185,-27.97273476331947,-66.12713970412685
771,2015,4,CHACO,5.828384180790961,7.53670916277073,28.35056623514143,-26.86207729911804,-60.15511735633289
772,2015,4,CHUBUT,3.283865031613298,11.205552103480567,36.89017827786587,-44.077151734192086,-68.66765299463769
773,2015,4,CORDOBA,5.067081493268407,17.46916799414709,57.364881766079215,-31.846608244153405,-63.96214628932277
774,2015,4,CORRIENTES,5.259482120492081,7.950363156694786,30.33643144533882,-28.61578113415668,-57.97533573736128
775,2015,4,ENTRE RIOS,5.007855905299356,13.123962308090588,44.10854807300098,-31.925167566210387,-59.26302098168299
776,2015,4,FORMOSA,4.660308568580684,4.830563127165791,19.06549151678632,-25.09315954739276,-59.46860152020448
777,2015,4,JUJUY,3.7246804758922982,5.458341251601313,21.47147379391073,-23.523573011085336,-65.43805280478172
778,2015,4,LA PAMPA,2.936747707229629,19.272161272149656,58.75633720012275,-36.47714174789248,-64.4553406128059
779,2015,4,LA RIOJA,4.521671863926294,4.577775134234902,17.315778648410653,-29.330863895517307,-67.13983451857555
780,2015,4,MENDOZA,3.5017779300891023,9.015907568565332,32.48895249500142,-33.368795530481485,-68.68534600457129
781,2015,4,MISIONES,5.9022914436487,7.766317103077486,28.68665889154237,-27.058215458325986,-54.96724865075839
782,2015,4,NEUQUEN,4.355592861552936,17.22630452981118,58.2893377687955,-38.49954335558701,-69.8742115743201
783,2015,4,RIO NEGRO,3.768932299598505,14.185024658290292,46.43948111494307,-39.89645026413934,-67.6105113380815
784,2015,4,SALTA,4.673467038141578,7.599850568087338,31.593492648071862,-24.248013631473587,-64.70250708135784
785,2015,4,SAN JUAN,3.481604116955732,7.007150043164227,27.6648539357743,-31.31442612644254,-68.50334378949645
786,2015,4,SAN LUIS,3.502937425860024,2.759291577250979,9.705768984506312,-32.98264595285886,-65.88683861327827
787,2015,4,SANTA CRUZ,3.4809679619106126,8.143243109871943,27.74476906647967,-48.863730255517886,-69.86373350526509
788,2015,4,SANTA FE,4.809873774553555,16.474943169318767,52.60808978585806,-31.64634283294476,-61.04726054930406
789,2015,4,SANTIAGO DEL ESTERO,4.094101691450764,4.197822731421939,17.00497803803607,-27.784103764741893,-63.62189998971087
790,2015,4,TIERRA DEL FUEGO,3.4748248642417257,19.441920240938828,66.46220433623792,-62.35015217161648,-59.53190998460846
791,2015,4,TUCUMAN,4.882297946330778,9.122607419100431,37.06217328329588,-26.998180477681764,-65.29453734502505
792,2015,3,BUENOS AIRES,4.700597914270459,17.5478839831824,57.68868105608009,-35.633728326052875,-59.695392866402734
794,2015,3,CATAMARCA,3.884563872599747,6.5638473961451576,25.863781184637624,-27.97273476331947,-66.12713970412685
795,2015,3,CHACO,5.46643296553986,7.454020298824401,27.96307279347941,-26.86207729911804,-60.15511735633289
796,2015,3,CHUBUT,3.2790384114749496,11.233578169758337,36.81180991463324,-44.077151734192086,-68.66765299463769
797,2015,3,CORDOBA,4.867849001225086,17.430734989025318,57.08340378951846,-31.846608244153405,-63.96214628932277
798,2015,3,CORRIENTES,5.063473816782213,7.925191135920119,30.16741240901903,-28.61578113415668,-57.97533573736128
799,2015,3,ENTRE RIOS,4.766712366729086,13.027710914374044,43.67718163526334,-31.925167566210387,-59.26302098168299
800,2015,3,FORMOSA,4.166164102194515,4.783639923880968,18.83675177378525,-25.09315954739276,-59.46860152020448
801,2015,3,JUJUY,3.532724551201011,5.423454555427568,21.2703333470887,-23.523573011085336,-65.43805280478172
802,2015,3,LA PAMPA,2.9149322141427945,19.055588379965016,57.96395975091518,-36.47714174789248,-64.4553406128059
803,2015,3,LA RIOJA,4.245850575398008,4.550079085806065,17.151129442032545,-29.330863895517307,-67.13983451857555
804,2015,3,MENDOZA,3.500160951021911,9.042401990754488,32.49199583186653,-33.368795530481485,-68.68534600457129
805,2015,3,MISIONES,5.634289050903693,7.687041384274881,28.306345093436885,-27.058215458325986,-54.96724865075839
806,2015,3,NEUQUEN,4.2299439848957405,16.195213031371225,54.59931489671118,-38.49954335558701,-69.8742115743201
807,2015,3,RIO NEGRO,3.7368314562024914,14.21984560217436,46.389186656745146,-39.89645026413934,-67.6105113380815
808,2015,3,SALTA,4.4218314129775615,7.525378783060509,31.175945212858437,-24.248013631473587,-64.70250708135784
809,2015,3,SAN JUAN,3.4810928203738825,7.027462887351242,27.66538565566005,-31.31442612644254,-68.50334378949645
810,2015,3,SAN LUIS,3.502753871598256,2.7688118552652248,9.70650326873876,-32.98264595285886,-65.88683861327827
811,2015,3,SANTA CRUZ,3.4806877443585877,8.159354482038923,27.60606098342944,-48.863730255517886,-69.86373350526509
812,2015,3,SANTA FE,4.559895452402629,16.3639671637834,52.14595474084349,-31.64634283294476,-61.04726054930406
813,2015,3,SANTIAGO DEL ESTERO,3.911237321691457,4.237302719178804,17.11882253135319,-27.784103764741893,-63.62189998971087
814,2015,3,TIERRA DEL FUEGO,3.477721056932716,22.04802112197417,74.85845784033849,-62.35015217161648,-59.53190998460846
815,2015,3,TUCUMAN,4.572318667230303,9.04046893117945,36.61035952774264,-26.998180477681764,-65.29453734502505
816,2015,2,BUENOS AIRES,4.463495663548014,17.32566254457297,56.80280561439208,-35.633728326052875,-59.695392866402734
818,2015,2,CATAMARCA,3.6825082950385535,6.475144864314208,25.45341804469818,-27.97273476331947,-66.12713970412685
819,2015,2,CHACO,5.194771414259476,7.341229538625331,27.46453938839946,-26.86207729911804,-60.15511735633289
820,2015,2,CHUBUT,3.216571647485116,11.21567809935022,36.58246720458481,-44.077151734192086,-68.66765299463769
821,2015,2,CORDOBA,4.557937666200854,17.106520102782877,55.86916350781819,-31.846608244153405,-63.96214628932277
822,2015,2,CORRIENTES,4.847197637993736,7.790823368355694,29.584012668108493,-28.61578113415668,-57.97533573736128
823,2015,2,ENTRE RIOS,4.55056996750087,12.837181261223597,42.93197901645878,-31.925167566210387,-59.26302098168299
824,2015,2,FORMOSA,3.7649156840276494,4.673478484721786,18.36026720527858,-25.09315954739276,-59.46860152020448
825,2015,2,JUJUY,3.4086788431460917,5.188392481356063,20.287219077594944,-23.523573011085336,-65.43805280478172
826,2015,2,LA PAMPA,2.8626566401062417,18.685329046975877,56.70766522530004,-36.47714174789248,-64.4553406128059
827,2015,2,LA RIOJA,4.001551396208129,4.494678751214943,16.883190981963825,-29.330863895517307,-67.13983451857555
828,2015,2,MENDOZA,3.4997241088624933,9.0682944930269,32.49199583186653,-33.368795530481485,-68.68534600457129
829,2015,2,MISIONES,5.327562649676923,7.449815014930095,27.34768244882168,-27.058215458325986,-54.96724865075839
830,2015,2,NEUQUEN,4.059617737533036,15.814175161962616,53.11733659323144,-38.49954335558701,-69.8742115743201
831,2015,2,RIO NEGRO,3.666734448621427,14.14343856592951,45.97612013432327,-39.89645026413934,-67.6105113380815
832,2015,2,SALTA,4.218121645686839,7.378443804380798,30.46112384270092,-24.248013631473587,-64.70250708135784
833,2015,2,SAN JUAN,3.478919289066708,7.042097078751527,27.64305342045848,-31.31442612644254,-68.50334378949645
834,2015,2,SAN LUIS,3.5027709531013613,2.778618445940834,9.707971837203658,-32.98264595285886,-65.88683861327827
835,2015,2,SANTA CRUZ,3.47332349743749,8.058063850217536,27.072245027448236,-48.863730255517886,-69.86373350526509
836,2015,2,SANTA FE,4.303196181656382,16.093025858679276,51.17653890867876,-31.64634283294476,-61.04726054930406
837,2015,2,SANTIAGO DEL ESTERO,3.728811295360471,4.2466687085071415,17.110566632982863,-27.784103764741893,-63.62189998971087
838,2015,2,TIERRA DEL FUEGO,3.47751587628866,22.09595378004725,74.50787431664719,-62.35015217161648,-59.53190998460846
839,2015,2,TUCUMAN,4.306812767469965,8.841187690702666,35.68770560918727,-26.998180477681764,-65.29453734502505
840,2015,1,BUENOS AIRES,4.323803709346771,17.241393436944044,56.37048433026737,-35.633728326052875,-59.695392866402734
842,2015,1,CATAMARCA,3.483603660962992,6.403016990794336,25.10946633078758,-27.97273476331947,-66.12713970412685
843,2015,1,CHACO,4.899908797030372,7.143089175357747,26.649591220305552,-26.86207729911804,-60.15511735633289
844,2015,1,CHUBUT,3.213156577759796,11.585798774556787,37.61278068590792,-44.077151734192086,-68.66765299463769
845,2015,1,CORDOBA,4.304279282006848,16.79362190248589,54.69734650188214,-31.846608244153405,-63.96214628932277
846,2015,1,CORRIENTES,4.628190221393157,7.642568763996284,28.95019128190928,-28.61578113415668,-57.97533573736128
847,2015,1,ENTRE RIOS,4.3467465057866335,12.609336086982932,42.06519337351208,-31.925167566210387,-59.26302098168299
848,2015,1,FORMOSA,3.3811501123595504,4.62384901660949,18.12270367397183,-25.09315954739276,-59.46860152020448
849,2015,1,JUJUY,3.241902108598274,5.050879913471037,19.68971363262363,-23.523573011085336,-65.43805280478172
850,2015,1,LA PAMPA,2.8340995102178685,18.33234893363197,55.50803232733774,-36.47714174789248,-64.4553406128059
851,2015,1,LA RIOJA,3.780402106036489,4.462324463144091,16.703201787413843,-29.330863895517307,-67.13983451857555
852,2015,1,MENDOZA,3.499130670898351,9.059236417534116,32.36588756051825,-33.368795530481485,-68.68534600457129
853,2015,1,MISIONES,4.973004251321198,7.1884830279667495,26.305604105190643,-27.058215458325986,-54.96724865075839
854,2015,1,NEUQUEN,3.911491638198585,15.526250068921229,51.95443673810251,-38.49954335558701,-69.8742115743201
855,2015,1,RIO NEGRO,3.585297088257377,13.99387526238606,45.32694907202778,-39.89645026413934,-67.6105113380815
856,2015,1,SALTA,4.022777936163619,7.294642964784741,30.00978823344275,-24.248013631473587,-64.70250708135784
857,2015,1,SAN JUAN,3.4769891700932414,7.039582453142129,27.553192759766446,-31.31442612644254,-68.50334378949645
858,2015,1,SAN LUIS,3.5009942704654264,2.790401457622043,9.716048963760594,-32.98264595285886,-65.88683861327827
859,2015,1,SANTA CRUZ,3.474217030667377,8.391896957421542,27.994863943494483,-48.863730255517886,-69.86373350526509
860,2015,1,SANTA FE,4.063283068408137,15.832773292036377,50.24449475931921,-31.64634283294476,-61.04726054930406
861,2015,1,SANTIAGO DEL ESTERO,3.571104125126239,4.244468954778434,17.0558169911586,-27.784103764741893,-63.62189998971087
862,2015,1,TIERRA DEL FUEGO,3.453878085751408,22.16715476458662,74.23495170010268,-62.35015217161648,-59.53190998460846
863,2015,1,TUCUMAN,4.071078040242438,8.71860866450986,35.07860688538978,-26.998180477681764,-65.29453734502505
864,2014,4,BUENOS AIRES,4.198943508236657,17.0147634301905,56.09433653019754,-35.633728326052875,-59.695392866402734
866,2014,4,CATAMARCA,3.336005334797788,6.459254980059493,25.513779082748,-27.97273476331947,-66.12713970412685
867,2014,4,CHACO,3.977400363306085,5.81368220415458,21.87078320023224,-26.86207729911804,-60.15511735633289
868,2014,4,CHUBUT,3.174649158131256,12.22355578461917,40.24927468450274,-44.077151734192086,-68.66765299463769
869,2014,4,CORDOBA,4.092903062184572,16.655707331301695,54.69689679332299,-31.846608244153405,-63.96214628932277
870,2014,4,CORRIENTES,3.806112311672501,6.174655065970425,23.56243099277512,-28.61578113415668,-57.97533573736128
871,2014,4,ENTRE RIOS,3.800051787110069,10.718328095183365,36.0254708519679,-31.925167566210387,-59.26302098168299
872,2014,4,FORMOSA,3.023326617826618,4.549162969289201,17.956311361695214,-25.09315954739276,-59.46860152020448
873,2014,4,JUJUY,3.127642108190794,4.982003512117359,19.59941818052116,-23.523573011085336,-65.43805280478172
874,2014,4,LA PAMPA,2.754208730637699,16.816524623987434,51.273133452228585,-36.47714174789248,-64.4553406128059
875,2014,4,LA RIOJA,3.582023899524448,4.496901902725229,17.01075088723615,-29.330863895517307,-67.13983451857555
876,2014,4,MENDOZA,3.498767768599914,9.056377705209336,32.63838187615034,-33.368795530481485,-68.68534600457129
877,2014,4,MISIONES,4.025619961413459,6.540662222041546,24.162430605588312,-27.058215458325986,-54.96724865075839
878,2014,4,NEUQUEN,3.850772582597391,15.52866412077054,52.55498969724957,-38.49954335558701,-69.8742115743201
879,2014,4,RIO NEGRO,3.543129254254254,13.88953018584786,45.47806275120403,-39.89645026413934,-67.6105113380815
880,2014,4,SALTA,3.862259431502549,7.103785883014793,29.534861619577978,-24.248013631473587,-64.70250708135784
881,2014,4,SAN JUAN,3.4752201692281126,7.100961754619733,28.037145714560676,-31.31442612644254,-68.50334378949645
882,2014,4,SAN LUIS,3.503621206358865,2.781956955527201,9.786393366351197,-32.98264595285886,-65.88683861327827
883,2014,4,SANTA CRUZ,3.3330261837139634,8.15757414246012,27.802678969652344,-48.863730255517886,-69.86373350526509
884,2014,4,SANTA FE,3.780707860716513,15.657532856900756,49.99962302348271,-31.64634283294476,-61.04726054930406
885,2014,4,SANTIAGO DEL ESTERO,3.4582244726597287,4.26296198713424,17.26920158364512,-27.784103764741893,-63.62189998971087
886,2014,4,TIERRA DEL FUEGO,3.4747244698924056,19.341882280727507,66.13781947338316,-62.35015217161648,-59.53190998460846
887,2014,4,TUCUMAN,3.860612310244953,8.693215352295233,35.32087516932818,-26.998180477681764,-65.29453734502505
888,2014,3,BUENOS AIRES,3.969046991173242,17.26299843234104,56.75473916407103,-35.633728326052875,-59.695392866402734
890,2014,3,CATAMARCA,2.915176175040519,6.269890252791938,24.706121305327624,-27.97273476331947,-66.12713970412685
891,2014,3,CHACO,3.461947812450996,5.627757222300207,21.112666705262427,-26.86207729911804,-60.15511735633289
892,2014,3,CHUBUT,3.165741790763976,12.388234071451354,40.59867094427454,-44.077151734192086,-68.66765299463769
893,2014,3,CORDOBA,3.6600622495599104,16.5601374978714,54.23361028299935,-31.846608244153405,-63.96214628932277
894,2014,3,CORRIENTES,3.410927776641118,5.9862826719116935,22.78753503515243,-28.61578113415668,-57.97533573736128
895,2014,3,ENTRE RIOS,3.3996079417526825,10.433826435850124,34.981647333712985,-31.925167566210387,-59.26302098168299
896,2014,3,FORMOSA,2.656283015230384,4.5129252671268265,17.771314831468263,-25.09315954739276,-59.46860152020448
897,2014,3,JUJUY,2.9307053902518616,4.68339443034039,18.368534215570367,-23.523573011085336,-65.43805280478172
898,2014,3,LA PAMPA,2.816519545748315,18.33753400191527,55.78120173850417,-36.47714174789248,-64.4553406128059
899,2014,3,LA RIOJA,3.095178784641488,4.379035874747908,16.50671327406722,-29.330863895517307,-67.13983451857555
900,2014,3,MENDOZA,3.5028531768490665,8.992236937014606,32.313179561655694,-33.368795530481485,-68.68534600457129
901,2014,3,MISIONES,3.5775238575714927,6.399773666851879,23.567356954345527,-27.058215458325986,-54.96724865075839
902,2014,3,NEUQUEN,3.7429104879160966,16.726688649309313,56.39541102706976,-38.49954335558701,-69.8742115743201
903,2014,3,RIO NEGRO,3.4799791702900404,14.159932806209634,46.19618715783015,-39.89645026413934,-67.6105113380815
904,2014,3,SALTA,3.4109103624880306,7.053549273694012,29.2226843537979,-24.248013631473587,-64.70250708135784
905,2014,3,SAN JUAN,3.473725985590389,7.0752480415613945,27.854244478102743,-31.31442612644254,-68.50334378949645
906,2014,3,SAN LUIS,3.503113190184049,2.770051341285783,9.711210759672754,-32.98264595285886,-65.88683861327827
907,2014,3,SANTA CRUZ,3.3073222601557406,8.34323913237982,28.231942904274984,-48.863730255517886,-69.86373350526509
908,2014,3,SANTA FE,3.375592912249111,15.43798865461788,49.19588444557267,-31.64634283294476,-61.04726054930406
909,2014,3,SANTIAGO DEL ESTERO,3.0995465103889184,4.082169590293595,16.49220390830193,-27.784103764741893,-63.62189998971087
910,2014,3,TIERRA DEL FUEGO,3.470981711419659,19.344392262780588,65.68610204476191,-62.35015217161648,-59.53190998460846
911,2014,3,TUCUMAN,3.349897526769352,8.381678430058432,33.94375582221807,-26.998180477681764,-65.29453734502505
912,2014,2,BUENOS AIRES,3.851862760043666,16.794925434991658,55.06141695143392,-35.633728326052875,-59.695392866402734
914,2014,2,CATAMARCA,2.915358424826804,6.284355435383139,24.703118860058403,-27.97273476331947,-66.12713970412685
915,2014,2,CHACO,3.4206301023632,5.602127567276613,20.95799636749445,-26.86207729911804,-60.15511735633289
916,2014,2,CHUBUT,3.156405252857589,12.696289361395674,41.41020981991258,-44.077151734192086,-68.66765299463769
917,2014,2,CORDOBA,3.5567859606832632,16.365408420405306,53.448126115626,-31.846608244153405,-63.96214628932277
918,2014,2,CORRIENTES,3.3669705989802563,5.945267054468535,22.575613003243586,-28.61578113415668,-57.97533573736128
919,2014,2,ENTRE RIOS,3.312400309974538,10.372072065869386,34.687432371459764,-31.925167566210387,-59.26302098168299
920,2014,2,FORMOSA,2.6523512500000006,4.464869672895974,17.54041175485166,-25.09315954739276,-59.46860152020448
921,2014,2,JUJUY,2.7690316794782204,4.784095434078587,18.706060999413573,-23.523573011085336,-65.43805280478172
922,2014,2,LA PAMPA,2.684576055426866,16.379048903362197,49.70759616034458,-36.47714174789248,-64.4553406128059
923,2014,2,LA RIOJA,3.095153343388638,4.393383418787844,16.502564816345664,-29.330863895517307,-67.13983451857555
924,2014,2,MENDOZA,3.503033182060705,8.95860097015214,32.098238150241194,-33.368795530481485,-68.68534600457129
925,2014,2,MISIONES,3.540023885712756,6.365807425994047,23.367747601299843,-27.058215458325986,-54.96724865075839
926,2014,2,NEUQUEN,3.6647043380451545,15.137568029498311,50.84274905844866,-38.49954335558701,-69.8742115743201
927,2014,2,RIO NEGRO,3.4286257504445143,13.946569423268942,45.33491032014632,-39.89645026413934,-67.6105113380815
928,2014,2,SALTA,3.391137751108792,7.004015501526469,28.91459400086288,-24.248013631473587,-64.70250708135784
929,2014,2,SAN JUAN,3.4724840645935795,7.077771062624967,27.782697817958912,-31.31442612644254,-68.50334378949645
930,2014,2,SAN LUIS,3.5041044810417468,2.781512264860477,9.717910199871824,-32.98264595285886,-65.88683861327827
931,2014,2,SANTA CRUZ,3.3181516601634398,8.744673181156902,29.377007153054272,-48.863730255517886,-69.86373350526509
932,2014,2,SANTA FE,3.3116910410979234,15.216957428230304,48.39035138670138,-31.64634283294476,-61.04726054930406
933,2014,2,SANTIAGO DEL ESTERO,3.0697509211495944,4.143683147939005,16.695567347354444,-27.784103764741893,-63.62189998971087
934,2014,2,TIERRA DEL FUEGO,3.470095986812908,19.08631433655622,64.35604517159936,-62.35015217161648,-59.53190998460846
935,2014,2,TUCUMAN,3.34994476711167,8.409488588173268,33.94452688568229,-26.998180477681764,-65.29453734502505
936,2014,1,BUENOS AIRES,3.7331327999829305,16.692346018019045,54.57007287943976,-35.633728326052875,-59.695392866402734
938,2014,1,CATAMARCA,2.8027344007923407,6.184614520776599,24.251751254585557,-27.97273476331947,-66.12713970412685
939,2014,1,CHACO,3.2558373037444444,5.553671463702625,20.71853886384081,-26.86207729911804,-60.15511735633289
940,2014,1,CHUBUT,3.1759166751464583,12.703590133239262,41.23521807972435,-44.077151734192086,-68.66765299463769
941,2014,1,CORDOBA,3.3874045815248133,16.125183143749393,52.51784754400632,-31.846608244153405,-63.96214628932277
942,2014,1,CORRIENTES,3.2186250823491607,5.891708288681968,22.31671671383888,-28.61578113415668,-57.97533573736128
943,2014,1,ENTRE RIOS,3.1672900899827185,10.302247104839328,34.367121821250166,-31.925167566210387,-59.26302098168299
944,2014,1,FORMOSA,2.573729210919676,4.444467754793774,17.418451079368708,-25.09315954739276,-59.46860152020448
945,2014,1,JUJUY,2.690263349406857,4.724302778829112,18.41535244687765,-23.523573011085336,-65.43805280478172
946,2014,1,LA PAMPA,2.64721042446136,15.994061954006703,48.42532103828204,-36.47714174789248,-64.4553406128059
947,2014,1,LA RIOJA,2.964740372987079,4.353174900044055,16.294104815837528,-29.330863895517307,-67.13983451857555
948,2014,1,MENDOZA,3.502680556555116,8.933318322823283,31.91312298660578,-33.368795530481485,-68.68534600457129
949,2014,1,MISIONES,3.403126267679909,6.323160981949705,23.13653864847733,-27.058215458325986,-54.96724865075839
950,2014,1,NEUQUEN,3.5493016508254125,14.882265766507492,49.79160519138556,-38.49954335558701,-69.8742115743201
951,2014,1,RIO NEGRO,3.353796318189495,13.867842232252002,44.913957131788514,-39.89645026413934,-67.6105113380815
952,2014,1,SALTA,3.3009019792545207,6.976877486214764,28.69955950963068,-24.248013631473587,-64.70250708135784
953,2014,1,SAN JUAN,3.4691384597491712,7.050796578649686,27.59549302299609,-31.31442612644254,-68.50334378949645
954,2014,1,SAN LUIS,3.5028153221310823,2.684668505334274,9.347207842190002,-32.98264595285886,-65.88683861327827
955,2014,1,SANTA CRUZ,3.315991479820628,8.677326900880571,28.939093063577776,-48.863730255517886,-69.86373350526509
956,2014,1,SANTA FE,3.1474068452786788,15.077800919408592,47.84766256547095,-31.64634283294476,-61.04726054930406
957,2014,1,SANTIAGO DEL ESTERO,2.949471721499205,4.058899015580628,16.309923503967603,-27.784103764741893,-63.62189998971087
958,2014,1,TIERRA DEL FUEGO,3.446887937323564,19.10492102645171,63.965925574153744,-62.35015217161648,-59.53190998460846
959,2014,1,TUCUMAN,3.208341823551126,8.307214637543202,33.4209747934719,-26.998180477681764,-65.29453734502505
